Case ID,Task ID,Condition,Timestamp,Activity,Event Type,Sensor,Message,Source File,Source Data Type
error_p53_t3,t3,scripted_error,2008-06-04T10:25:20.276890,Move within kitchen,activity,M17,ON,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:25:24.718069,Open kitchen cabinet,activity,D01,OPEN,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:25:26.381684,Move within kitchen,activity,M17,ON,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:25:28.804276,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:25:28.804276,Move within kitchen,activity,M17,ON,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:26:19.199050,Use burner,activity,AD1-A,3.327,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:26:20.130955,Move within kitchen,activity,M17,ON,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:26:52.129280,Use burner,activity,AD1-A,3.00356,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:28:35.704556,Move within kitchen,activity,M17,ON,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:28:59.635620,Open kitchen cabinet,activity,D01,OPEN,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:29:02.404996,Return raisins,activity,I02,PRESENT,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:29:03.764650,Move within kitchen,activity,M17,ON,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:29:04.491482,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:29:10.289330,Use burner,activity,AD1-A,2.92809,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:29:44.236832,Open kitchen cabinet,activity,D01,OPEN,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:29:50.469320,Take oatmeal,activity,I01,ABSENT,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:29:51.736230,Take bowl,activity,I04,ABSENT,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:29:53.878095,Return oatmeal,activity,I01,PRESENT,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:29:56.364455,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:29:59.972523,Move within kitchen,activity,M17,ON,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:30:25.538700,Use burner,activity,AD1-A,2.922,adl_error/p53.t3.csv,error_trace
error_p53_t3,t3,scripted_error,2008-06-04T10:30:28.552510,Move within kitchen,activity,M17,ON,adl_error/p53.t3.csv,error_trace
error_p53_t4,t4,scripted_error,2008-06-04T10:31:23.780228,Open kitchen cabinet,activity,D01,OPEN,adl_error/p53.t4.csv,error_trace
error_p53_t4,t4,scripted_error,2008-06-04T10:31:25.188000,Move within kitchen,activity,M17,ON,adl_error/p53.t4.csv,error_trace
error_p53_t4,t4,scripted_error,2008-06-04T10:31:25.599798,Take brown sugar,activity,I03,ABSENT,adl_error/p53.t4.csv,error_trace
error_p53_t4,t4,scripted_error,2008-06-04T10:31:26.636458,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p53.t4.csv,error_trace
error_p53_t4,t4,scripted_error,2008-06-04T10:31:31.425600,Use kitchen sink water,activity,AD1-C,0.0331646,adl_error/p53.t4.csv,error_trace
error_p53_t4,t4,scripted_error,2008-06-04T10:31:41.139782,Move within kitchen,activity,M17,ON,adl_error/p53.t4.csv,error_trace
error_p53_t4,t4,scripted_error,2008-06-04T10:31:46.947347,Move from kitchen to dining room,activity,M15,ON,adl_error/p53.t4.csv,error_trace
error_p53_t4,t4,scripted_error,2008-06-04T10:31:47.308322,Move within dining room,activity,M14,ON,adl_error/p53.t4.csv,error_trace
error_p53_t5,t5,scripted_error,2008-06-04T10:38:22.866969,Enter dining room,activity,M14,ON,adl_error/p53.t5.csv,error_trace
error_p53_t5,t5,scripted_error,2008-06-04T10:38:25.530289,Move within dining room,activity,M13,ON,adl_error/p53.t5.csv,error_trace
error_p53_t5,t5,scripted_error,2008-06-04T10:38:34.573134,Move from dining room to kitchen,activity,M16,ON,adl_error/p53.t5.csv,error_trace
error_p53_t5,t5,scripted_error,2008-06-04T10:38:34.573134,Move from kitchen to dining room,activity,M15,ON,adl_error/p53.t5.csv,error_trace
error_p53_t5,t5,scripted_error,2008-06-04T10:38:35.871744,Move from dining room to kitchen,activity,M17,ON,adl_error/p53.t5.csv,error_trace
error_p53_t5,t5,scripted_error,2008-06-04T10:38:49.760776,Move within kitchen,activity,M17,ON,adl_error/p53.t5.csv,error_trace
error_p54_t1,t1,scripted_error,2008-06-04T12:47:03.603938,Enter dining room,activity,M01,ON,adl_error/p54.t1.csv,error_trace
error_p54_t1,t1,scripted_error,2008-06-04T12:47:04.765552,Move within dining room,activity,M07,ON,adl_error/p54.t1.csv,error_trace
error_p54_t1,t1,scripted_error,2008-06-04T12:47:10.862416,Take phone book,activity,I08,ABSENT,adl_error/p54.t1.csv,error_trace
error_p54_t1,t1,scripted_error,2008-06-04T12:47:11.525468,Return phone book,activity,I08,PRESENT,adl_error/p54.t1.csv,error_trace
error_p54_t1,t1,scripted_error,2008-06-04T12:47:14.705365,Move within dining room,activity,M13,ON,adl_error/p54.t1.csv,error_trace
error_p54_t1,t1,scripted_error,2008-06-04T12:47:26.734023,Take phone book,activity,I08,ABSENT,adl_error/p54.t1.csv,error_trace
error_p54_t1,t1,scripted_error,2008-06-04T12:47:41.746002,Move within dining room,activity,M13,ON,adl_error/p54.t1.csv,error_trace
error_p54_t2,t2,scripted_error,2008-06-04T12:49:05.807146,Enter dining room,activity,M13,ON,adl_error/p54.t2.csv,error_trace
error_p54_t2,t2,scripted_error,2008-06-04T12:49:09.587265,Move within dining room,activity,M14,ON,adl_error/p54.t2.csv,error_trace
error_p54_t2,t2,scripted_error,2008-06-04T12:49:11.530799,Move from dining room to kitchen,activity,M16,ON,adl_error/p54.t2.csv,error_trace
error_p54_t2,t2,scripted_error,2008-06-04T12:49:12.668464,Move within kitchen,activity,M17,ON,adl_error/p54.t2.csv,error_trace
error_p54_t2,t2,scripted_error,2008-06-04T12:49:19.103860,Use kitchen sink water,activity,AD1-B,0.0367974,adl_error/p54.t2.csv,error_trace
error_p54_t2,t2,scripted_error,2008-06-04T12:49:44.572715,Move within kitchen,activity,M17,ON,adl_error/p54.t2.csv,error_trace
error_p54_t2,t2,scripted_error,2008-06-04T12:49:58.282000,Use kitchen sink water,activity,AD1-B,0.373873,adl_error/p54.t2.csv,error_trace
error_p54_t2,t2,scripted_error,2008-06-04T12:50:00.578500,Move within kitchen,activity,M17,ON,adl_error/p54.t2.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:50:31.991725,Enter kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:50:32.156812,Open kitchen cabinet,activity,D01,OPEN,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:50:41.140284,Take raisins,activity,I02,ABSENT,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:50:43.622571,Move within kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:50:44.580299,Take measuring spoon,activity,I05,ABSENT,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:50:51.330365,Move within kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:51:11.598988,Return raisins,activity,I02,PRESENT,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:51:16.542223,Take pot,activity,I07,ABSENT,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:51:16.846300,Move within kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:51:19.588494,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:51:22.106160,Use kitchen sink water,activity,AD1-B,0.0369146,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:51:30.224810,Move within kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:51:40.402300,Use burner,activity,AD1-A,2.81426,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:51:42.261207,Move within kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:51:42.402302,Open kitchen cabinet,activity,D01,OPEN,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:51:59.419640,Move within kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:52:13.299970,Use burner,activity,AD1-A,3.17075,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:52:17.439210,Take oatmeal,activity,I01,ABSENT,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:52:23.630328,Move within kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:52:43.614600,Use burner,activity,AD1-A,3.06302,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:53:04.328930,Take brown sugar,activity,I03,ABSENT,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:53:06.885104,Return brown sugar,activity,I03,PRESENT,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:53:10.498113,Move within kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:53:22.713800,Use burner,activity,AD1-A,3.02716,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:53:35.336987,Move within kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:53:40.338020,Use kitchen sink water,activity,AD1-C,0.0385162,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:53:51.946316,Move within kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:54:04.163000,Use burner,activity,AD1-A,3.01216,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:54:09.271203,Move within kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:54:13.190780,Use kitchen sink water,activity,AD1-B,0.0455476,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:54:19.500334,Move within kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:54:27.262960,Take bowl,activity,I04,ABSENT,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:54:30.873330,Move within kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:54:31.536187,Return bowl,activity,I04,PRESENT,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:54:33.376627,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:54:37.561400,Use burner,activity,AD1-A,3.02747,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:54:43.223950,Use kitchen sink water,activity,AD1-B,0.467781,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:55:07.650440,Move within kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:55:13.286910,Use burner,activity,AD1-A,2.99122,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:55:13.967444,Move within kitchen,activity,M18,ON,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:55:34.228720,Use kitchen sink water,activity,AD1-B,0.0449226,adl_error/p54.t3.csv,error_trace
error_p54_t3,t3,scripted_error,2008-06-04T12:55:36.909257,Move within kitchen,activity,M17,ON,adl_error/p54.t3.csv,error_trace
error_p54_t4,t4,scripted_error,2008-06-04T12:56:03.740279,Enter kitchen,activity,M17,ON,adl_error/p54.t4.csv,error_trace
error_p54_t4,t4,scripted_error,2008-06-04T12:56:04.459127,Open kitchen cabinet,activity,D01,OPEN,adl_error/p54.t4.csv,error_trace
error_p54_t4,t4,scripted_error,2008-06-04T12:56:06.388598,Take brown sugar,activity,I03,ABSENT,adl_error/p54.t4.csv,error_trace
error_p54_t4,t4,scripted_error,2008-06-04T12:56:15.679380,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p54.t4.csv,error_trace
error_p54_t4,t4,scripted_error,2008-06-04T12:56:16.471088,Move within kitchen,activity,M17,ON,adl_error/p54.t4.csv,error_trace
error_p54_t4,t4,scripted_error,2008-06-04T12:56:22.258770,Use kitchen sink water,activity,AD1-B,0.0323442,adl_error/p54.t4.csv,error_trace
error_p54_t4,t4,scripted_error,2008-06-04T12:56:28.521087,Move within kitchen,activity,M17,ON,adl_error/p54.t4.csv,error_trace
error_p54_t4,t4,scripted_error,2008-06-04T12:56:42.444228,Move from kitchen to dining room,activity,M15,ON,adl_error/p54.t4.csv,error_trace
error_p54_t4,t4,scripted_error,2008-06-04T12:56:43.755875,Move within dining room,activity,M14,ON,adl_error/p54.t4.csv,error_trace
error_p54_t5,t5,scripted_error,2008-06-04T12:57:34.513973,Enter dining room,activity,M13,ON,adl_error/p54.t5.csv,error_trace
error_p54_t5,t5,scripted_error,2008-06-04T12:57:35.618647,Move within dining room,activity,M14,ON,adl_error/p54.t5.csv,error_trace
error_p54_t5,t5,scripted_error,2008-06-04T12:57:47.881232,Move from dining room to kitchen,activity,M16,ON,adl_error/p54.t5.csv,error_trace
error_p54_t5,t5,scripted_error,2008-06-04T12:57:50.154670,Move within kitchen,activity,M17,ON,adl_error/p54.t5.csv,error_trace
error_p54_t5,t5,scripted_error,2008-06-04T12:57:58.711500,Move from kitchen to dining room,activity,M15,ON,adl_error/p54.t5.csv,error_trace
error_p54_t5,t5,scripted_error,2008-06-04T12:58:00.998835,Move within dining room,activity,M14,ON,adl_error/p54.t5.csv,error_trace
error_p54_t5,t5,scripted_error,2008-06-04T12:58:04.930417,Move from dining room to kitchen,activity,M16,ON,adl_error/p54.t5.csv,error_trace
error_p54_t5,t5,scripted_error,2008-06-04T12:58:06.725970,Move within kitchen,activity,M17,ON,adl_error/p54.t5.csv,error_trace
error_p55_t1,t1,scripted_error,2008-06-04T14:00:33.690317,Enter corridor,activity,M23,ON,adl_error/p55.t1.csv,error_trace
error_p55_t1,t1,scripted_error,2008-06-04T14:00:34.637011,Move from corridor to dining room,activity,M01,ON,adl_error/p55.t1.csv,error_trace
error_p55_t1,t1,scripted_error,2008-06-04T14:00:35.128854,Move within dining room,activity,M07,ON,adl_error/p55.t1.csv,error_trace
error_p55_t1,t1,scripted_error,2008-06-04T14:00:41.926779,Take phone book,activity,I08,ABSENT,adl_error/p55.t1.csv,error_trace
error_p55_t1,t1,scripted_error,2008-06-04T14:00:47.792919,Move within dining room,activity,M13,ON,adl_error/p55.t1.csv,error_trace
error_p55_t2,t2,scripted_error,2008-06-04T14:02:06.845859,Enter dining room,activity,M13,ON,adl_error/p55.t2.csv,error_trace
error_p55_t2,t2,scripted_error,2008-06-04T14:02:07.660536,Move within dining room,activity,M14,ON,adl_error/p55.t2.csv,error_trace
error_p55_t2,t2,scripted_error,2008-06-04T14:02:10.149380,Move from dining room to kitchen,activity,M16,ON,adl_error/p55.t2.csv,error_trace
error_p55_t2,t2,scripted_error,2008-06-04T14:02:11.255505,Move within kitchen,activity,M17,ON,adl_error/p55.t2.csv,error_trace
error_p55_t2,t2,scripted_error,2008-06-04T14:02:16.212600,Use kitchen sink water,activity,AD1-B,0.0341411,adl_error/p55.t2.csv,error_trace
error_p55_t2,t2,scripted_error,2008-06-04T14:02:25.540534,Move within kitchen,activity,M17,ON,adl_error/p55.t2.csv,error_trace
error_p55_t2,t2,scripted_error,2008-06-04T14:02:31.942873,Open kitchen cabinet,activity,D01,OPEN,adl_error/p55.t2.csv,error_trace
error_p55_t2,t2,scripted_error,2008-06-04T14:02:34.560096,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p55.t2.csv,error_trace
error_p55_t2,t2,scripted_error,2008-06-04T14:02:39.652116,Move within kitchen,activity,M17,ON,adl_error/p55.t2.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:03:13.556019,Enter kitchen,activity,M17,ON,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:03:14.126906,Take pot,activity,I07,ABSENT,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:03:18.616860,Open kitchen cabinet,activity,D01,OPEN,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:03:20.414001,Take raisins,activity,I02,ABSENT,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:03:21.330752,Take measuring spoon,activity,I05,ABSENT,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:03:22.519450,Move within kitchen,activity,M17,ON,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:03:28.228460,Use kitchen sink water,activity,AD1-C,0.033438,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:03:31.557933,Move within kitchen,activity,M17,ON,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:03:40.187030,Use burner,activity,AD1-A,2.79942,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:03:58.980035,Move within kitchen,activity,M17,ON,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:04:10.298310,Use burner,activity,AD1-A,3.27122,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:04:13.461124,Return raisins,activity,I02,PRESENT,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:04:25.516961,Take oatmeal,activity,I01,ABSENT,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:04:33.993490,Take brown sugar,activity,I03,ABSENT,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:04:34.751362,Move within kitchen,activity,M17,ON,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:06:19.954700,Use burner,activity,AD1-A,3.32357,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:06:21.617933,Move within kitchen,activity,M17,ON,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:06:55.279910,Use burner,activity,AD1-A,2.95411,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:07:05.746232,Move within kitchen,activity,M17,ON,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:07:25.479700,Use burner,activity,AD1-A,3.02387,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:07:59.537029,Move within kitchen,activity,M17,ON,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:08:05.521482,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:08:06.724138,Open kitchen cabinet,activity,D01,OPEN,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:08:07.537956,Move within kitchen,activity,M17,ON,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:08:09.792386,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:08:10.576182,Open kitchen cabinet,activity,D01,OPEN,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:08:11.548873,Take bowl,activity,I04,ABSENT,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:08:13.638260,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p55.t3.csv,error_trace
error_p55_t3,t3,scripted_error,2008-06-04T14:08:14.479012,Move within kitchen,activity,M17,ON,adl_error/p55.t3.csv,error_trace
error_p55_t4,t4,scripted_error,2008-06-04T14:08:53.971041,Enter kitchen,activity,M17,ON,adl_error/p55.t4.csv,error_trace
error_p55_t4,t4,scripted_error,2008-06-04T14:08:55.236610,Use burner,activity,AD1-A,2.85598,adl_error/p55.t4.csv,error_trace
error_p55_t4,t4,scripted_error,2008-06-04T14:08:58.579100,Use kitchen sink water,activity,AD1-C,0.0366412,adl_error/p55.t4.csv,error_trace
error_p55_t4,t4,scripted_error,2008-06-04T14:09:06.384425,Move from kitchen to dining room,activity,M15,ON,adl_error/p55.t4.csv,error_trace
error_p55_t4,t4,scripted_error,2008-06-04T14:09:06.674760,Move from dining room to kitchen,activity,M16,ON,adl_error/p55.t4.csv,error_trace
error_p55_t4,t4,scripted_error,2008-06-04T14:09:07.504144,Move from kitchen to dining room,activity,M14,ON,adl_error/p55.t4.csv,error_trace
error_p55_t4,t4,scripted_error,2008-06-04T14:09:38.717197,Move within dining room,activity,M13,ON,adl_error/p55.t4.csv,error_trace
error_p55_t5,t5,scripted_error,2008-06-04T14:11:35.550001,Enter dining room,activity,M13,ON,adl_error/p55.t5.csv,error_trace
error_p55_t5,t5,scripted_error,2008-06-04T14:11:38.335175,Move within dining room,activity,M14,ON,adl_error/p55.t5.csv,error_trace
error_p55_t5,t5,scripted_error,2008-06-04T14:11:40.357130,Move from dining room to kitchen,activity,M16,ON,adl_error/p55.t5.csv,error_trace
error_p55_t5,t5,scripted_error,2008-06-04T14:11:41.532345,Move within kitchen,activity,M17,ON,adl_error/p55.t5.csv,error_trace
error_p55_t5,t5,scripted_error,2008-06-04T14:12:18.609850,Open kitchen cabinet,activity,D01,OPEN,adl_error/p55.t5.csv,error_trace
error_p55_t5,t5,scripted_error,2008-06-04T14:12:20.892212,Return oatmeal,activity,I01,PRESENT,adl_error/p55.t5.csv,error_trace
error_p55_t5,t5,scripted_error,2008-06-04T14:12:23.515990,Move within kitchen,activity,M17,ON,adl_error/p55.t5.csv,error_trace
error_p55_t5,t5,scripted_error,2008-06-04T14:12:26.711538,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p55.t5.csv,error_trace
error_p55_t5,t5,scripted_error,2008-06-04T14:12:28.832911,Move within kitchen,activity,M17,ON,adl_error/p55.t5.csv,error_trace
error_p56_t1,t1,scripted_error,2008-06-09T10:14:44.408070,Enter corridor,activity,M23,ON,adl_error/p56.t1.csv,error_trace
error_p56_t1,t1,scripted_error,2008-06-09T10:14:45.399873,Move from corridor to dining room,activity,M07,ON,adl_error/p56.t1.csv,error_trace
error_p56_t1,t1,scripted_error,2008-06-09T10:14:45.615834,Move within dining room,activity,M08,ON,adl_error/p56.t1.csv,error_trace
error_p56_t1,t1,scripted_error,2008-06-09T10:14:53.958132,Take phone book,activity,I08,ABSENT,adl_error/p56.t1.csv,error_trace
error_p56_t1,t1,scripted_error,2008-06-09T10:15:03.807135,Move within dining room,activity,M13,ON,adl_error/p56.t1.csv,error_trace
error_p56_t1,t1,scripted_error,2008-06-09T10:17:21.000000,Start phone use,activity,asterisk,START,adl_error/p56.t1.csv,error_trace
error_p56_t1,t1,scripted_error,2008-06-09T10:17:31.771615,Move within dining room,activity,M13,ON,adl_error/p56.t1.csv,error_trace
error_p56_t1,t1,scripted_error,2008-06-09T10:17:52.000000,End phone use,activity,asterisk,END,adl_error/p56.t1.csv,error_trace
error_p56_t1,t1,scripted_error,2008-06-09T10:17:53.410006,Move within dining room,activity,M13,ON,adl_error/p56.t1.csv,error_trace
error_p56_t1,t1,scripted_error,2008-06-09T10:18:17.000000,Start phone use,activity,asterisk,START,adl_error/p56.t1.csv,error_trace
error_p56_t1,t1,scripted_error,2008-06-09T10:18:42.245984,Move within dining room,activity,M13,ON,adl_error/p56.t1.csv,error_trace
error_p56_t1,t1,scripted_error,2008-06-09T10:19:39.000000,End phone use,activity,asterisk,END,adl_error/p56.t1.csv,error_trace
error_p56_t1,t1,scripted_error,2008-06-09T10:19:39.815727,Move within dining room,activity,M14,ON,adl_error/p56.t1.csv,error_trace
error_p56_t2,t2,scripted_error,2008-06-09T10:20:24.485321,Enter kitchen,activity,M16,ON,adl_error/p56.t2.csv,error_trace
error_p56_t2,t2,scripted_error,2008-06-09T10:20:24.854070,Move from kitchen to dining room,activity,M15,ON,adl_error/p56.t2.csv,error_trace
error_p56_t2,t2,scripted_error,2008-06-09T10:20:25.605048,Move from dining room to kitchen,activity,M17,ON,adl_error/p56.t2.csv,error_trace
error_p56_t2,t2,scripted_error,2008-06-09T10:20:28.181320,Use kitchen sink water,activity,AD1-B,0.0335161,adl_error/p56.t2.csv,error_trace
error_p56_t2,t2,scripted_error,2008-06-09T10:20:48.745027,Move within kitchen,activity,M17,ON,adl_error/p56.t2.csv,error_trace
error_p56_t2,t2,scripted_error,2008-06-09T10:21:01.102430,Use kitchen sink water,activity,AD1-B,0.269223,adl_error/p56.t2.csv,error_trace
error_p56_t2,t2,scripted_error,2008-06-09T10:21:01.102430,Move within kitchen,activity,M18,ON,adl_error/p56.t2.csv,error_trace
error_p56_t2,t2,scripted_error,2008-06-09T10:21:04.513225,Open kitchen cabinet,activity,D01,OPEN,adl_error/p56.t2.csv,error_trace
error_p56_t2,t2,scripted_error,2008-06-09T10:21:06.204737,Close kitchen cabinet,activity,D01,CLOSE,adl_error/p56.t2.csv,error_trace
error_p56_t2,t2,scripted_error,2008-06-09T10:21:11.139352,Move within kitchen,activity,M17,ON,adl_error/p56.t2.csv,error_trace
error_p56_t3,t3,scripted_error,2008-06-09T10:21:45.759804,Open kitchen cabinet,activity,D01,OPEN,adl_error/p56.t3.csv,error_trace
error_p56_t3,t3,scripted_error,2008-06-09T10:21:49.848185,Take raisins,activity,I02,ABSENT,adl_error/p56.t3.csv,error_trace
error_p56_t3,t3,scripted_error,2008-06-09T10:21:52.469750,Return raisins,activity,I02,PRESENT,adl_error/p56.t3.csv,error_trace
error_p56_t3,t3,scripted_error,2008-06-09T10:21:52.642678,Take oatmeal,activity,I01,ABSENT,adl_error/p56.t3.csv,error_trace
