Case ID,Task ID,Condition,Timestamp,Activity,Event Type,Sensor,Message,Raw Activity,Mapped Activity,Source File,Source Data Type
error_p26_t3,t3,scripted_error,2008-04-11T11:16:13.253160,Use hot water,activity,AD1-B,0.0329302,AD1-B value 0.0329302,Use hot water,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:13.571185,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:16.246240,Use burner,activity,AD1-A,2.99286,AD1-A value 2.99286,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:16.246240,Use hot water,activity,AD1-B,0.287973,AD1-B value 0.287973,Use hot water,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:17.957181,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:19.490700,Use burner,activity,AD1-A,3.07638,AD1-A value 3.07638,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:19.490700,Use hot water,activity,AD1-B,0.223871,AD1-B value 0.223871,Use hot water,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:21.325271,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:22.306500,Use burner,activity,AD1-A,3.14841,AD1-A value 3.14841,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:22.620912,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:25.191970,Use burner,activity,AD1-A,3.17966,AD1-A value 3.17966,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:25.582112,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:25.582112,Motion detected at M10,activity,M10,ON,M10 ON,Motion detected at M10,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:26.689818,Motion stopped at M10,activity,M10,OFF,M10 OFF,Motion stopped at M10,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:27.969588,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:28.107624,Use burner,activity,AD1-A,3.22255,AD1-A value 3.22255,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:30.233688,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:34.280100,Use burner,activity,AD1-A,3.25833,AD1-A value 3.25833,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:37.255930,Use burner,activity,AD1-A,3.28005,AD1-A value 3.28005,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:49.200200,Use burner,activity,AD1-A,3.30107,AD1-A value 3.30107,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:53.675680,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:56.334827,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:16:57.294901,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:17:01.461211,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:17:04.621280,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:17:07.533454,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:17:10.727541,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:17:13.897623,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:17:38.606075,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:17:40.552223,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:17:55.228010,Use burner,activity,AD1-A,3.32544,AD1-A value 3.32544,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:17:58.794000,Use burner,activity,AD1-A,3.21567,AD1-A value 3.21567,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:18:01.376600,Use burner,activity,AD1-A,3.11138,AD1-A value 3.11138,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:18:04.401100,Use burner,activity,AD1-A,3.03442,AD1-A value 3.03442,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:18:06.800740,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:18:07.249680,Use burner,activity,AD1-A,2.97567,AD1-A value 2.97567,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:18:09.839310,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:18:10.232440,Use burner,activity,AD1-A,2.93333,AD1-A value 2.93333,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:18:13.243870,Use burner,activity,AD1-A,2.91036,AD1-A value 2.91036,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:18:19.868700,Use burner,activity,AD1-A,2.94364,AD1-A value 2.94364,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:18:25.707778,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:18:27.940125,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:18:37.180300,Use burner,activity,AD1-A,2.96989,AD1-A value 2.96989,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:18:40.319370,Use burner,activity,AD1-A,3.02903,AD1-A value 3.02903,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:18:43.312090,Use burner,activity,AD1-A,2.98215,AD1-A value 2.98215,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:18:52.303030,Use burner,activity,AD1-A,3.01911,AD1-A value 3.01911,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:18:58.181900,Use burner,activity,AD1-A,2.99817,AD1-A value 2.99817,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:19:01.254300,Use burner,activity,AD1-A,3.03091,AD1-A value 3.03091,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:19:10.608400,Use burner,activity,AD1-A,3.00419,AD1-A value 3.00419,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:19:13.113170,Use burner,activity,AD1-A,3.03364,AD1-A value 3.03364,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:19:19.514700,Use burner,activity,AD1-A,2.99434,AD1-A value 2.99434,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:19:25.345900,Use burner,activity,AD1-A,3.03505,AD1-A value 3.03505,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:19:28.226150,Use burner,activity,AD1-A,2.98723,AD1-A value 2.98723,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:19:31.307510,Use burner,activity,AD1-A,3.00981,AD1-A value 3.00981,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:19:34.208910,Use burner,activity,AD1-A,3.04536,AD1-A value 3.04536,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:19:46.118670,Use burner,activity,AD1-A,3.01575,AD1-A value 3.01575,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:19:49.201400,Use burner,activity,AD1-A,2.98684,AD1-A value 2.98684,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:19:52.140500,Use burner,activity,AD1-A,3.01637,AD1-A value 3.01637,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:19:55.285840,Use burner,activity,AD1-A,3.04005,AD1-A value 3.04005,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:19:58.884100,Use burner,activity,AD1-A,2.99973,AD1-A value 2.99973,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:20:04.159600,Use burner,activity,AD1-A,3.02255,AD1-A value 3.02255,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:20:07.715600,Use burner,activity,AD1-A,2.98794,AD1-A value 2.98794,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:20:10.226920,Use burner,activity,AD1-A,3.00809,AD1-A value 3.00809,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:20:13.298890,Use burner,activity,AD1-A,3.03294,AD1-A value 3.03294,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:20:19.665500,Use burner,activity,AD1-A,3.00192,AD1-A value 3.00192,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:20:22.276900,Use burner,activity,AD1-A,3.03051,AD1-A value 3.03051,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:20:34.266880,Use burner,activity,AD1-A,3.00708,AD1-A value 3.00708,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t3,t3,scripted_error,2008-04-11T11:20:37.228460,Use burner,activity,AD1-A,2.98231,AD1-A value 2.98231,Use burner,adl_error/p26.t3.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:08.251198,Open kitchen cabinet,activity,D01,OPEN,D01 OPEN,Open kitchen cabinet,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:08.596066,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:09.680783,Take brown sugar,activity,I03,ABSENT,I03 ABSENT,Take brown sugar,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:11.109356,Close kitchen cabinet,activity,D01,CLOSE,D01 CLOSE,Close kitchen cabinet,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:14.371694,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:16.265370,Use burner,activity,AD1-A,2.84176,AD1-A value 2.84176,Use burner,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:16.265370,Use hot water,activity,AD1-B,0.0440632,AD1-B value 0.0440632,Use hot water,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:16.265370,Use cold water,activity,AD1-C,0.0400006,AD1-C value 0.0400006,Use cold water,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:19.219000,Use hot water,activity,AD1-B,0.142463,AD1-B value 0.142463,Use hot water,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:19.219000,Use cold water,activity,AD1-C,0.339341,AD1-C value 0.339341,Use cold water,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:19.573771,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:22.106000,Use cold water,activity,AD1-C,0.146018,AD1-C value 0.146018,Use cold water,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:24.448895,Motion detected at M16,activity,M16,ON,M16 ON,Motion detected at M16,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:24.726988,Motion detected at M15,activity,M15,ON,M15 ON,Motion detected at M15,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:25.452017,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:28.460266,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:28.603316,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:29.811242,Motion stopped at M15,activity,M15,OFF,M15 OFF,Motion stopped at M15,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:29.953307,Motion stopped at M16,activity,M16,OFF,M16 OFF,Motion stopped at M16,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:30.544201,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:30.689250,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:32.340895,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:33.236707,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:35.232112,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:35.561490,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:51.689435,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:53.401986,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:21:59.544538,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p26.t4.csv,error_trace
error_p26_t4,t4,scripted_error,2008-04-11T11:22:01.552994,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p26.t4.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:22:44.182222,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:22:44.600115,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:22:46.247070,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:22:46.641627,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:22:46.641627,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:22:51.839061,Motion detected at M15,activity,M15,ON,M15 ON,Motion detected at M15,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:22:52.518882,Motion detected at M16,activity,M16,ON,M16 ON,Motion detected at M16,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:22:53.526556,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:22:55.746928,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:22:56.108828,Motion stopped at M16,activity,M16,OFF,M16 OFF,Motion stopped at M16,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:22:57.106310,Motion stopped at M15,activity,M15,OFF,M15 OFF,Motion stopped at M15,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:22:59.709826,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:23:13.141400,Use hot water,activity,AD1-B,0.0400006,AD1-B value 0.0400006,Use hot water,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:23:13.141400,Use cold water,activity,AD1-C,0.0370318,AD1-C value 0.0370318,Use cold water,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:23:16.809000,Use hot water,activity,AD1-B,0.13344,AD1-B value 0.13344,Use hot water,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:23:16.809000,Use cold water,activity,AD1-C,0.320005,AD1-C value 0.320005,Use cold water,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:23:27.602124,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:23:29.462671,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:24:29.330681,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:24:31.549754,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:24:42.161522,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p26.t5.csv,error_trace
error_p26_t5,t5,scripted_error,2008-04-11T11:24:43.827071,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p26.t5.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:24.333931,Motion detected at M23,activity,M23,ON,M23 ON,Motion detected at M23,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:24.903767,Motion detected at M07,activity,M07,ON,M07 ON,Motion detected at M07,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:24.939980,Motion detected at M01,activity,M01,ON,M01 ON,Motion detected at M01,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:25.536653,Motion detected at M08,activity,M08,ON,M08 ON,Motion detected at M08,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:25.904473,Motion detected at M09,activity,M09,ON,M09 ON,Motion detected at M09,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:26.465317,Motion stopped at M07,activity,M07,OFF,M07 OFF,Motion stopped at M07,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:26.733242,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:28.108930,Motion stopped at M23,activity,M23,OFF,M23 OFF,Motion stopped at M23,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:28.688695,Motion stopped at M08,activity,M08,OFF,M08 OFF,Motion stopped at M08,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:29.287583,Motion stopped at M09,activity,M09,OFF,M09 OFF,Motion stopped at M09,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:29.438549,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:30.272250,Motion stopped at M01,activity,M01,OFF,M01 OFF,Motion stopped at M01,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:31.511929,Take phone book,activity,I08,ABSENT,I08 ABSENT,Take phone book,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:32.598589,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:41.279113,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:50.218938,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:56.207277,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:58.531067,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:40:59.169160,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:00.805231,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:02.979445,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:10.719860,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:12.261704,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:14.594455,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:14.735495,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:16.972862,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:19.588245,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:24.516195,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:24.897220,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:30.355884,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:31.406780,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:33.107066,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:36.330139,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:38.137620,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:43.535081,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:45.438538,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:45.623490,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:46.640199,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:46.888131,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:41:47.910840,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
